Date_Innsbruck,Hour,Temp,Max_Temp,Min_Temp,Humidity,Windspeed,Cloudcover,Sunrise,Sunset,Conditions,Pressure,Winddir
2023-06-15,00:00:00,15.6,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,01:00:00,13.9,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,02:00:00,13.0,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,03:00:00,12.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,04:00:00,11.2,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,05:00:00,10.2,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,06:00:00,10.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,07:00:00,11.2,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,08:00:00,14.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,09:00:00,16.4,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,10:00:00,17.8,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,11:00:00,20.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,12:00:00,20.6,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,13:00:00,21.9,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,14:00:00,24.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,15:00:00,17.7,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,16:00:00,23.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,17:00:00,22.1,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,18:00:00,21.5,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,19:00:00,20.6,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,20:00:00,20.3,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,21:00:00,18.5,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,22:00:00,16.6,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-15,23:00:00,15.6,24.1,10.1,50.2,24.1,51.7,05:17:44,21:12:17,Partially cloudy,1016.0,48.9
2023-06-16,00:00:00,14.2,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,01:00:00,12.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,02:00:00,11.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,03:00:00,11.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,04:00:00,11.5,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,05:00:00,12.2,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,06:00:00,12.7,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,07:00:00,13.0,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,08:00:00,13.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,09:00:00,14.7,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,10:00:00,16.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,11:00:00,17.8,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,12:00:00,15.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,13:00:00,15.7,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,14:00:00,16.8,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,15:00:00,16.7,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,16:00:00,17.4,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,17:00:00,17.7,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,18:00:00,18.6,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,19:00:00,19.2,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,20:00:00,17.7,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,21:00:00,15.6,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,22:00:00,13.9,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-16,23:00:00,12.8,19.2,11.5,67.7,15.9,75.4,05:17:42,21:12:43,Partially cloudy,1018.2,32.4
2023-06-17,00:00:00,12.8,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,01:00:00,11.9,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,02:00:00,11.0,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,03:00:00,10.9,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,04:00:00,10.3,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,05:00:00,10.3,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,06:00:00,10.2,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,07:00:00,11.2,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,08:00:00,12.3,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,09:00:00,13.6,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,10:00:00,15.3,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,11:00:00,17.0,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,12:00:00,18.6,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,13:00:00,20.7,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,14:00:00,21.7,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,15:00:00,22.5,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,16:00:00,22.6,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,17:00:00,23.4,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,18:00:00,23.4,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,19:00:00,25.1,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,20:00:00,21.7,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,21:00:00,18.8,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,22:00:00,16.8,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-17,23:00:00,15.2,25.1,10.2,61.4,13.1,51.7,05:17:43,21:13:07,Partially cloudy,1017.1,29.8
2023-06-18,00:00:00,14.2,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,01:00:00,13.3,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,02:00:00,12.4,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,03:00:00,11.5,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,04:00:00,11.3,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,05:00:00,9.9,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,06:00:00,9.5,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,07:00:00,11.4,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,08:00:00,13.5,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,09:00:00,15.5,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,10:00:00,17.6,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,11:00:00,20.2,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,12:00:00,24.1,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,13:00:00,26.1,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,14:00:00,26.9,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,15:00:00,27.7,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,16:00:00,30.1,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,17:00:00,27.7,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,18:00:00,27.4,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,19:00:00,26.5,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,20:00:00,24.8,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,21:00:00,23.4,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,22:00:00,20.6,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-18,23:00:00,19.7,30.1,9.5,50.8,17.6,24.2,05:17:46,21:13:28,Partially cloudy,1015.3,1.9
2023-06-19,00:00:00,19.3,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,01:00:00,19.1,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,02:00:00,18.8,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,03:00:00,17.9,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,04:00:00,17.2,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,05:00:00,16.9,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,06:00:00,16.9,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,07:00:00,17.0,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,08:00:00,18.3,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,09:00:00,19.9,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,10:00:00,22.0,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,11:00:00,24.1,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,12:00:00,25.8,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,13:00:00,26.7,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,14:00:00,27.8,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,15:00:00,27.7,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,16:00:00,28.7,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,17:00:00,29.2,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,18:00:00,27.7,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,19:00:00,25.7,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,20:00:00,23.4,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,21:00:00,21.0,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,22:00:00,20.1,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-19,23:00:00,20.2,29.2,16.9,56.3,23.9,61.7,05:17:51,21:13:47,Partially cloudy,1014.5,37.5
2023-06-20,00:00:00,19.1,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,01:00:00,18.4,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,02:00:00,17.8,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,03:00:00,16.4,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,04:00:00,16.3,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,05:00:00,15.5,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,06:00:00,15.7,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,07:00:00,16.6,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,08:00:00,18.1,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,09:00:00,19.9,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,10:00:00,21.1,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,11:00:00,23.2,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,12:00:00,25.0,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,13:00:00,27.8,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,14:00:00,28.8,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,15:00:00,29.5,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,16:00:00,30.3,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,17:00:00,30.3,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,18:00:00,30.5,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,19:00:00,29.6,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,20:00:00,29.6,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,21:00:00,28.5,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,22:00:00,27.5,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-20,23:00:00,27.2,30.5,15.5,60.6,28.3,43.3,05:18:00,21:14:03,Partially cloudy,1014.7,155.4
2023-06-21,00:00:00,26.4,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,01:00:00,21.9,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,02:00:00,20.4,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,03:00:00,20.0,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,04:00:00,19.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,05:00:00,18.4,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,06:00:00,17.5,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,07:00:00,18.5,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,08:00:00,20.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,09:00:00,22.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,10:00:00,24.4,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,11:00:00,27.0,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,12:00:00,28.2,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,13:00:00,29.6,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,14:00:00,29.8,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,15:00:00,29.6,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,16:00:00,28.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,17:00:00,20.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,18:00:00,20.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,19:00:00,21.1,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,20:00:00,21.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,21:00:00,20.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,22:00:00,20.0,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-21,23:00:00,19.3,29.8,17.5,67.5,23.8,51.1,05:18:10,21:14:17,"Rain, Partially cloudy",1017.4,349.9
2023-06-22,00:00:00,18.2,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,01:00:00,18.3,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,02:00:00,18.5,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,03:00:00,17.6,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,04:00:00,17.4,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,05:00:00,17.3,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,06:00:00,17.3,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,07:00:00,17.6,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,08:00:00,18.6,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,09:00:00,20.3,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,10:00:00,23.1,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,11:00:00,24.0,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
2023-06-22,12:00:00,26.1,33.2,17.3,61.1,23.1,54.2,05:18:23,21:14:29,Partially cloudy,1015.7,241.1
